gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_probability,risk_tier
0,0,1,1,41,1,0,0,2,0,0,2,2,2,1,1,1,74.7,3187.65,0,0.1995712216595729,Low
0,1,1,0,65,1,0,1,2,2,2,0,0,2,0,0,2,94.4,6126.15,0,0.2815022461759035,Low
0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,2,54.8,731.3,0,0.2547009442178919,Low
1,1,0,0,4,1,0,1,2,0,0,0,0,0,0,0,2,75.35,273.4,0,0.5190119059312621,Medium
1,0,0,0,41,1,2,0,0,0,2,0,0,2,1,0,3,65.0,2531.8,0,0.19342647194851967,Low
1,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,2,74.4,1074.3,1,0.8441443682880883,High
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,48.55,48.55,1,0.6487980732795955,Medium
1,0,0,0,42,1,2,1,2,2,2,0,0,2,1,1,2,99.0,4298.45,0,0.17620039126299109,Low
0,0,1,0,51,1,0,1,2,2,2,0,2,0,1,1,2,93.5,4619.55,0,0.15834309272463826,Low
0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,70.4,147.15,1,0.7516463567380776,High
1,1,1,0,1,0,1,0,0,2,0,0,2,0,0,0,2,40.2,40.2,1,0.8235175488434971,High
1,0,0,1,32,1,2,0,0,2,2,2,2,2,1,0,1,83.7,2633.3,0,0.17312116378676065,Low
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.85,193.05,0,0.19856057697775467,Low
0,0,1,1,67,0,1,0,0,2,2,2,2,2,2,1,2,59.55,4103.9,0,0.049929695854787425,Low
0,0,1,1,61,1,2,1,2,2,2,2,2,2,2,0,1,115.1,7008.15,0,0.10610273213335641,Low
1,0,0,0,50,1,2,1,2,2,2,2,2,2,1,0,1,114.35,5791.1,0,0.32917721661950855,Low
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,44.6,80.55,1,0.7242150921321621,High
0,1,1,0,29,0,1,0,2,0,2,0,0,2,0,1,2,45.0,1228.65,0,0.43711695975686166,Medium
1,1,0,0,3,0,1,0,0,0,2,0,0,2,0,1,2,41.15,132.2,1,0.89851704787663,High
1,1,0,0,13,1,2,1,0,2,2,0,2,2,0,1,2,106.9,1364.3,1,0.8834509312203744,High
1,1,1,0,57,1,2,1,0,2,0,0,0,2,0,1,2,89.85,4925.35,0,0.40133271400814297,Medium
0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,49.85,1520.1,0,0.04713171238158963,Low
0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,113.3,5032.25,0,0.307153492225033,Low
0,0,1,1,61,1,2,0,2,2,2,2,2,2,2,0,3,88.1,5526.75,0,0.008517172717166802,Low
1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,0,24.9,1195.25,0,0.05542933937175988,Low
0,1,0,0,19,1,0,1,2,2,0,2,2,2,0,1,3,105.0,2007.25,0,0.5104654043686626,Medium
1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,3,19.35,1099.6,1,0.22868615221230623,Low
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.25,1732.95,0,0.004187873357763307,Low
0,1,0,0,16,1,0,1,0,0,0,2,2,2,0,1,2,94.45,1511.2,1,0.7265306489886287,High
1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,59.75,3450.15,0,0.051916364219752785,Low
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24.8,24.8,1,0.7474708756646536,High
1,1,1,0,20,1,2,1,0,2,0,2,2,2,0,0,2,107.05,2172.05,0,0.5626426493736894,Medium
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.6,70.6,1,0.8693318812549161,High
1,0,1,0,5,1,2,1,0,2,0,2,0,0,0,1,2,85.4,401.1,1,0.875398234670552,High
0,0,1,0,52,1,2,1,0,2,2,0,2,2,0,1,2,105.05,5624.85,1,0.7442278122113438,High
1,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,0,64.95,1339.8,0,0.25909135569343134,Low
1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,55.0,771.95,0,0.48227311889428665,Medium
0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,50.55,244.75,0,0.4614465752645549,Medium
0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,55.15,322.9,0,0.3588400927570378,Medium
0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,51.2,498.25,0,0.1739363753797475,Low
0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,25.4,25.4,0,0.34167301291292396,Low
0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,54.45,3687.75,0,0.12451924042019691,Low
1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,95.15,1779.95,1,0.6819886297525898,High
0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,76.0,1783.6,0,0.2518636353861186,Low
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.35,927.15,0,0.3330002544237664,Low
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.0,70.0,1,0.8867994620774429,High
1,1,0,0,8,1,0,1,0,2,0,0,0,0,0,1,2,74.5,606.55,1,0.8014633026035521,High
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,44.85,435.4,1,0.6029083841192351,Medium
1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,76.1,1712.7,1,0.7895353367293023,High
1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,61.2,2021.2,0,0.07060492832076928,Low
1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,86.8,1940.8,0,0.2300893976806987,Low
0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.35,567.8,0,0.8006939808058037,High
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,19.7,220.35,0,0.17593638286632757,Low
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,20.25,0,0.5763491630438177,Medium
0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,76.05,5436.45,0,0.14405959959404832,Low
1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.8,3437.5,0,0.7841754376924311,High
1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,74.55,3015.75,0,0.332219325698855,Low
0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,73.6,73.6,1,0.8122029115411085,High
1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,64.9,1509.8,0,0.2513056717815591,Low
0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,95.45,396.1,1,0.9449045050586317,High
1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,90.4,356.65,0,0.7014165832617318,High
0,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,1,60.3,4109.0,0,0.01713621025989792,Low
1,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,3,81.85,3141.7,0,0.43876125703328633,Medium
1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.8,1229.1,0,0.015416056762103562,Low
1,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,2,74.9,2303.35,1,0.7640798654802085,High
1,0,1,1,29,1,0,0,0,0,2,2,2,2,2,0,3,75.55,2054.4,0,0.10273529480858408,Low
1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,101.15,3741.85,0,0.5395624475348354,Medium
1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3682.45,0,0.13073717324215195,Low
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.25,19.25,0,0.4509301577690399,Medium
0,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,2,89.05,1886.25,0,0.36215361400625473,Medium
0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,115.05,4895.1,0,0.20712372145453797,Low
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,341.6,0,0.6044921615303455,Medium
1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,80.6,415.55,1,0.857554344344192,High
1,0,1,1,51,1,2,1,2,2,0,2,2,2,1,0,1,110.05,5686.4,0,0.3565133539650417,Medium
1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,19.9,1355.1,0,0.003941465949625209,Low
0,0,1,1,38,1,0,0,2,2,0,2,2,2,1,0,1,80.3,3058.65,1,0.4487821282317056,Medium
1,1,1,0,24,1,0,1,0,0,2,0,2,2,0,1,2,93.15,2231.05,1,0.7340663966176022,High
1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,91.5,3236.35,0,0.33178966837634616,Low
0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,82.45,4350.1,1,0.385495269818279,Medium
0,0,1,1,72,0,1,0,0,2,2,2,2,2,2,1,2,60.0,4264.0,0,0.07077405575604376,Low
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.8,44.8,0,0.6519668567034661,High
0,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,3,48.6,422.3,0,0.1623006109315581,Low
1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,60.05,4176.7,0,0.030736461538726514,Low
0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,102.7,5138.1,0,0.3292668928495972,Low
0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9,880.05,0,0.6786440625494381,High
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,139.05,1,0.8213482730572536,High
0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.9,973.65,0,0.4026552294330359,Medium
0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.65,1470.05,0,0.5463393412067572,Medium
0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,739.35,0,0.037558896848195765,Low
0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.2,161.95,0,0.0899630109521462,Low
1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,4422.95,0,0.1351684493308461,Low
0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.85,511.25,1,0.7571175239502879,High
0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,80.6,155.8,1,0.8522237174160636,High
1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,5293.95,1,0.3370889609336524,Low
0,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,2,104.6,4759.85,1,0.4754955350138796,Medium
0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,88.15,6148.45,0,0.014045403890176203,Low
0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.8,3565.65,0,0.38112703668868536,Medium
1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.4,6603.0,1,0.6470131375621162,Medium
0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1830.1,0,0.1555390768544224,Low
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,6223.8,0,0.0018603420774173972,Low
0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,67.45,4508.65,0,0.13251076169054565,Low
1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,1328.15,0,0.05543688146786124,Low
0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,865.0,0,0.030438614650347987,Low
0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,72.1,0,0.8832398693389786,High
0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,90.4,168.2,1,0.9410317786337606,High
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.45,1303.5,0,0.004175037343115876,Low
0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95,996.85,0,0.4122368307478279,Medium
0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97.0,6430.9,0,0.15658669318580293,Low
1,0,1,1,37,1,2,0,2,0,2,2,0,0,2,1,1,62.8,2278.75,0,0.0638037468654168,Low
1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,681.4,0,0.18873087396075028,Low
0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.15,574.35,0,0.7582849572371247,High
1,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,0,84.8,371.9,1,0.8927634812318126,High
0,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,2,41.9,840.1,1,0.629398587316063,Medium
0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,80.25,846.0,1,0.8138092216485167,High
0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.1,889.0,0,0.5216431049265191,Medium
1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,6823.4,0,0.21880998673937563,Low
1,1,1,0,27,0,1,0,2,0,0,0,0,0,0,0,1,30.75,805.1,1,0.5912714132218372,Medium
1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,4016.75,0,0.26189634341816287,Low
1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,20.2,83.75,0,0.10054531121127293,Low
0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3959.15,0,0.15841426809038006,Low
1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,2878.55,0,0.07830342892928857,Low
0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.55,945.7,0,0.024419913087595998,Low
1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9,1373.05,0,0.3514229583240908,Medium
1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,492.55,1,0.8198716121694373,High
1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,59.95,1406.0,0,0.24635760007295568,Low
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.15,19.15,0,0.3540023285958431,Medium
1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.65,6962.85,0,0.20861119775273934,Low
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,8126.65,0,0.01664025874693086,Low
1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,690.25,0,0.01179605718888169,Low
1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.65,181.5,1,0.9132815815366083,High
1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,830.8,0,0.03435003473177542,Low
0,0,1,1,56,1,2,1,0,2,2,2,0,2,1,1,1,99.75,5608.4,0,0.1545511720881622,Low
1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,96.1,3646.8,0,0.38846961670027447,Medium
0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,85.1,3662.25,0,0.1296708569528065,Low
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.35,25.35,0,0.6220734362303658,Medium
0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.95,2566.5,1,0.7470240809884774,High
0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,89.65,5308.7,0,0.018696892535248234,Low
1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,86.75,1410.25,0,0.28439490736385437,Low
0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,86.2,3339.05,0,0.18936492803625712,Low
1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,50.65,50.65,1,0.7406685980774368,High
1,1,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,64.8,4732.35,0,0.048128229006282865,Low
1,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,1,90.85,90.85,1,0.9270877126386231,High
1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,108.1,5067.45,0,0.38208244849800216,Medium
1,1,1,0,11,1,0,2,1,1,1,1,1,1,0,0,3,19.95,214.75,1,0.36731094757094107,Medium
0,1,1,0,55,1,2,1,0,2,2,0,0,0,0,1,2,85.45,4874.7,1,0.6068173497379532,Medium
0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,54.75,2348.45,0,0.14173857280005814,Low
1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,3,90.4,4063.0,0,0.47950007979243103,Medium
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,44.0,0,0.553067248817346,Medium
0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,95.6,2595.25,0,0.6015360997955225,Medium
1,1,1,0,27,1,2,0,0,2,2,2,2,2,0,1,0,84.8,2309.55,0,0.26855996359046996,Low
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.3,89.3,0,0.6947394137726438,High
0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,3,19.9,367.55,0,0.0603366945899578,Low
0,1,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,95.05,3944.5,0,0.6326733568133237,Medium
0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,90.05,5965.95,0,0.009284134214425387,Low
1,1,1,0,33,1,2,1,2,0,2,2,2,2,0,1,0,109.9,3694.7,0,0.48995912108021134,Medium
0,0,0,0,34,1,0,1,0,2,0,0,0,0,0,1,1,73.95,2524.45,1,0.6730733689456022,High
1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,54.6,1803.7,0,0.28591780132662636,Low
0,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,20.05,415.1,0,0.005024800701809195,Low
0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,19.75,624.15,0,0.024171960143574527,Low
0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.05,237.7,0,0.04898173142965137,Low
1,0,1,1,69,1,2,1,0,0,2,0,2,2,0,1,1,99.45,7007.6,1,0.6767429293862264,High
0,0,1,0,68,1,0,0,2,0,0,2,0,0,1,0,0,55.9,3848.8,0,0.033504428621317035,Low
1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,19.7,419.4,0,0.012043975204245922,Low
1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,1,19.8,1468.75,0,0.0035532286251161336,Low
1,0,1,1,60,1,2,1,2,0,2,0,2,0,1,1,0,95.4,5812.0,0,0.13896176675640737,Low
1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,93.95,2861.45,0,0.5100324660684641,Medium
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.9,19.9,1,0.7014909042347591,High
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.6,19.6,1,0.6748374438054199,High
1,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,81.35,233.7,1,0.9190467238650223,High
0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,1,0,24.45,1066.15,0,0.042181958607993855,Low
0,0,1,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.95,2149.05,0,0.6309347752543243,Medium
1,0,0,0,51,1,2,1,0,2,2,2,0,0,0,1,2,87.35,4473.0,0,0.37751554466451137,Medium
0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.65,3545.05,0,0.469773833879649,Medium
0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,73.25,1195.75,0,0.4558441736810004,Medium
1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,0,98.7,6858.9,0,0.15794649596993204,Low
0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,3,24.8,1024.7,0,0.07221348387501798,Low
0,0,1,1,22,1,0,1,0,2,0,0,0,2,0,0,2,83.3,1845.9,1,0.6763499838215467,High
0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,75.3,75.3,1,0.9116973262094126,High
0,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,3,24.3,132.25,0,0.20304813569881572,Low
0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.85,515.45,0,0.6008677485474616,Medium
1,0,0,1,29,1,2,1,0,2,2,2,0,2,1,0,1,100.55,2830.45,0,0.2250744629307628,Low
1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,3,25.7,1110.5,0,0.022783471585027158,Low
0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,0,40.7,449.3,0,0.27679169262992165,Low
0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,0,0,51.65,2838.55,0,0.21014047232576216,Low
1,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,0,105.1,5376.4,0,0.41680719316883064,Medium
0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,0,2,85.95,858.6,0,0.7413675620363462,High
1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,0,75.6,1395.05,0,0.4849375357390364,Medium
0,0,1,0,68,1,2,0,2,0,0,2,0,0,1,0,0,58.25,3975.7,0,0.04089185541331521,Low
0,0,1,1,61,1,0,2,1,1,1,1,1,1,0,1,3,19.4,1182.55,1,0.38350761953535956,Medium
0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.2,4784.45,0,0.01659695325355599,Low
1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,2,53.45,119.5,0,0.4663003795865074,Medium
1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.4,518.9,1,0.4958073562461628,Medium
1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,1,2,19.75,899.45,0,0.02993787446072881,Low
0,0,0,0,26,0,1,0,0,0,2,2,2,0,0,1,1,44.45,1183.8,0,0.28277760404603486,Low
1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,20.85,720.05,0,0.06490218683722342,Low
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05,8468.2,0,0.022574945612269498,Low
1,0,1,0,35,1,2,1,0,0,0,2,0,2,0,1,0,89.85,3161.2,0,0.2926636826641373,Low
1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,55.05,55.05,0,0.6311581301480428,Medium
0,0,1,1,16,1,2,1,2,0,2,2,2,2,0,1,2,112.95,1882.55,0,0.6718626667912634,High
0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,1,101.55,5070.4,0,0.49671885519470266,Medium
0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,1,3,114.65,6049.5,0,0.2624855544704809,Low
0,0,0,1,18,1,2,0,2,0,0,0,0,2,0,0,2,64.8,1166.7,0,0.35103924923195196,Medium
0,0,1,0,36,1,0,1,0,0,0,0,0,2,0,0,2,80.4,2937.65,0,0.5297941418775057,Medium
0,0,0,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,6396.45,1,0.6338978327049185,Medium
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.55,69.55,1,0.9363271954667217,High
0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,1,0,25.05,1270.25,0,0.04066003504848552,Low
1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75,759.55,0,0.7769867128851846,High
1,0,1,1,72,1,0,1,2,2,0,2,2,2,2,0,0,105.5,7611.55,0,0.07509113164261005,Low
0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,0,3,24.7,1642.75,0,0.03694875412636592,Low
0,1,0,0,22,1,0,0,2,0,2,2,0,2,0,1,3,69.75,1545.4,0,0.25364265607143993,Low
1,0,1,0,60,0,1,0,0,2,2,2,2,2,0,1,0,60.2,3582.4,0,0.1968461197632904,Low
0,0,1,1,28,1,0,1,0,0,0,0,0,2,0,1,2,81.05,2227.1,1,0.6950899402559609,High
0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,3,24.4,1417.9,0,0.010606887539040533,Low
0,0,0,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.15,2494.65,0,0.7735064159288273,High
1,0,1,1,28,1,0,1,0,2,2,2,2,0,1,0,0,92.9,2768.35,0,0.20015108903316828,Low
0,0,1,1,30,1,0,0,0,2,2,2,2,2,2,0,0,80.8,2369.3,0,0.07182535071509667,Low
1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0,38.0,0,0.2919328644541888,Low
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,75.1,0,0.940676190619285,High
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.65,100.9,0,0.07936815017947248,Low
0,0,1,0,24,1,0,0,0,2,0,0,2,2,0,1,0,69.45,1614.05,0,0.2779691655371429,Low
1,0,1,1,4,1,2,1,0,0,2,0,2,2,0,0,2,101.15,385.9,1,0.8462378724930076,High
1,0,0,0,7,1,2,1,0,2,0,0,2,2,0,1,2,99.8,673.25,1,0.9092361303218911,High
1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.05,8404.9,0,0.03366871492031187,Low
1,0,0,0,70,0,1,0,0,0,0,2,0,2,2,1,3,40.05,2799.75,0,0.12773407606157916,Low
1,1,1,0,64,1,2,1,0,0,2,2,2,2,2,0,2,102.1,6538.45,0,0.1367854639362241,Low
1,0,1,1,72,1,2,1,0,2,0,0,2,0,1,1,2,89.7,6588.95,0,0.23741503190433338,Low
0,0,0,1,44,1,0,2,1,1,1,1,1,1,2,0,3,19.9,868.1,0,0.010828901667424123,Low
0,0,1,1,13,1,0,0,0,0,0,0,0,2,0,0,2,55.95,734.35,1,0.5306467283604597,Medium
0,1,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,20.65,330.6,0,0.036595132863005246,Low
1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.0,55.0,1,0.8130688044819656,High
1,0,1,0,9,1,0,0,0,0,2,0,2,2,0,1,3,70.05,564.4,0,0.44271720866725256,Medium
1,0,1,0,24,1,0,0,2,0,0,2,0,0,0,0,3,53.6,1315.35,0,0.14135336289630038,Low
0,0,1,1,1,1,0,1,0,2,0,0,0,0,0,1,2,74.7,74.7,1,0.910139049697068,High
1,0,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.25,1861.5,1,0.7649845395369466,High
1,1,1,1,35,1,0,0,0,2,0,2,2,2,0,1,2,76.05,2747.2,0,0.2135385018213879,Low
0,0,1,1,7,1,0,0,2,2,2,2,2,0,0,1,2,75.7,554.05,0,0.3696065204080908,Medium
1,0,0,0,5,1,0,1,0,0,0,2,2,2,0,1,2,96.1,453.4,1,0.8477691992987055,High
0,0,0,1,15,1,0,1,0,0,0,0,0,0,0,0,0,69.0,994.8,1,0.5686924806499035,Medium
1,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,3,19.65,225.75,0,0.0262065580307697,Low
0,0,1,0,48,0,1,0,2,0,2,0,0,2,0,1,0,45.3,2145.0,1,0.44241284346414084,Medium
0,1,0,0,20,1,0,1,0,0,0,0,0,2,0,1,2,81.45,1671.6,0,0.5161691562828636,Medium
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,0,108.5,8003.8,0,0.25854191969578144,Low
0,0,1,1,8,1,0,1,0,2,0,0,2,0,0,1,2,83.55,680.05,1,0.7947325443479026,High
1,0,1,1,72,1,2,1,0,0,0,0,0,2,2,1,1,84.5,6130.85,0,0.13205597946925252,Low
